question_id,clusters
7b462858a13d106fd743927a48cce2bb,12
7dbdbd7ccd779b70d7080b96fa0e61a3,19
14b8b992993dab40881808fdaab9b240,5
d3d920418ec3dabfb20bb793b62161c0,2
70a388511a6dd3ad4b9f7b007138f8b0,14
0dc8341cbf6c04f409dcd559c17de9a2,11
94e4332ca677f2b6b3b4df0865f1d399,13
2b8b50991f02626c64ccbf03f7255e6b,4
21fe58ec3e608b13494e96af2137de9f,3
74d7ac424976ccacf6a09d2f30f97567,11
edf1112b1cf8d2a1fb68fed79f27a8be,11
8de4739de2168498af24272a300d5da5,11
68e1d8c8272725156b7942f6ba98ca83,11
0d0bc383eb6d6503df8b2aa62e3dde1f,8
e22b108180668115dd8a93773ec3963b,11
24d7c5ddcff5c55a881651ec3ffc741e,6
e69db8fb8a0581db46bee139668d7b78,11
cde8cb5b73d4ba74dc39b9808d09bfa7,11
8844e6858f1cb6a1cdececc6eb6ef32d,11
c84d67994f912b6c704f4c64aa95c73a,14
a6d75c045e7372327c87d6e53a766103,11
ca6b05995ee9409336a9743585541898,11
2b2f2d90fb405a197fe055f2379e8b3c,2
b46914ff692e763e128143e944e52f61,4
77dbc5caf52239c2dadc7074159ea7bd,6
72faeded061510e0644322cac8676ccf,2
6d357801ee068313dfa20456ee2daba3,19
f572c85e21cf442bd7dbcf9f3a5effca,19
180805cbd18ce7e288d422d0c7e546ad,19
53c32d0d606dcbcf00a9ff4db23c2286,16
bc40e0ee1f8c9da1ab277d6bd8fdecc0,19
4469eea064d32811a1b0ba80c3e4b22c,7
577ab13d69458f0152819e355e84b1ab,11
a024c453abd858cbeb6ca8db09a61372,17
8eadcdf261345d57fd25e01f000bf38d,4
28903ebb3f65b742457a836eb333fe50,10
933d876a007a8011e483fd7edbaff13e,11
4829011d769e6bfd8997f8b12905969a,11
0ec7432804e161b4c918288d477be070,5
e32b77e7707d97c77d80b61c3fc6b116,15
4a2bf7d97115e7f2e01b19db3d8fdb3c,11
03ae621d8e1f9f892d3826b5f56a6f60,19
c270052d83f58e008df1c2b707aef308,3
1b4d05b8af4cf9c84c14389dd4d6cafa,11
252a9ff9a0adef3a44ce53437ab1d385,2
fcd92e8b2a3d7c0008c9d6c8f8bb3872,8
dda00257ab1325b6558f183af7b28060,2
6a28e012624ab06cd715b322ec9fb1a5,11
6790b2a92ec655efc3cd17a716d800d9,19
06c0a87a84f9540ab433f48633e33f1b,16
6d1a05028e7855bad9664b6d61461775,11
d7244984666d62475c47e7ca9ad34952,7
54cf843faa063cdbbace00c1424bdff7,11
0a0eacb034974dc6225c1643499cbc95,4
ae232f730a49a51f050170bd5c15b745,11
11745aa21578b27a2902c21059e153da,11
0e9064c024b284007afcd44457c81a07,11
cf3438eb0a354db3ddf48212faee7a83,5
1b195120c80c0e296fa68e07c27a9fa7,13
65dfd950dadf85b786c36a5e4bb3af3b,19
76802b42dece011df728b1a74dbc1c75,11
e43419218f9f273213f7b2f0b6921430,11
74fc7cba0cb5f9019417df379fec1256,16
8f826f0aa90593c8396059658500946c,5
07e36877068ed8926f97f7df8c5d7f21,15
79adf26c32ced4e55865e2b7cad4d303,19
a0c68bd81ec024e57277b071e47455be,11
9ff66d83674643bdc93f6751a5fc0eee,11
b7b9af8de593fadf26bcb747274d0def,19
834b9747e9cb960d6435bafe2cbf2716,11
88407ad68ef05b295760b6d18df42681,17
01baaa06b7909372ba51d40d4d3099d1,12
bce8da09e024116727c2198b78327e92,6
3f036fd83da68b915c8a1d57881f2e69,11
d94796d16d5a45f5858de8c3a089f211,11
4717cf2fb5bc6b2b12d799fba3bba4fb,11
9bd454af6d409cfdcdb959eb52ea525c,11
83b8f40bb27649497bca717e483059fc,8
00ba7cb757b0f22d7ee8c5fc26258678,11
1fa30f73551ea9c3423b6c620e510ebf,11
c7cd35a7f4c7b1962065e302d84f36b1,4
e519b7b78bd6e6247942227606508244,15
629ac0866f59d50ec4da205b61af04d6,11
7d9b6c2e8f85a5d9e82d13245d9a0f13,15
167569ac7415857eb13c7f8eb42e6e0f,11
ce1043abcd762f3a2296842b5579586a,6
dfe0ac14429d3d873600a1faed340042,12
42cc9229e7dadb614f70167c9dd17f29,6
05d2ee1563c23dc78ba4a5e0f8ba09d2,11
a8e24d3dfa4b15323db54ab058960212,6
92292b219e619f0c48ac0a90a3f21d90,11
ef2f6f6e50115414f148b1b7798d6e9d,15
3913bc5b0189c8f4bef2100f14e7e9cb,9
26b38bf06a8d72bdf2d34bd7de202957,5
904ec5fb54897cbc6eddf8803aa02e98,13
10891290856b30ea2356b5d5ae2a2197,11
2ef45d13748bf3fbaa84a1a6bdb50127,11
5a3d8013734f88e0e80b8a544b199507,5
6b5b2ccce8c0a0606235d0dcd3845ae4,15
70ccbe79634826a1b23162c00f5a93b5,5
ac0a14d49adfc234e9e5ba14710c6824,11
aaf2bdc8aa72332498da52f8f42394c8,9
2daf2d952579496e13c9db619c7f45aa,19
e909c89079321253a44aaef5ce8d48d8,2
c7a9a74044e8ef63c7bbc4f8b5e53d57,11
b00a21f8f7fca9f7c7c5ec3181f78d1e,0
912a7e5940ff5ab6e02b43184c1e44cf,7
48a1eb23da33a83708985bb2f9f569fc,5
bb065977d764903c3fd0f40ad45c8169,19
8ca8f7d3c24a8957a18a33d772080326,12
801ad1f88d72e23d83b6df569db19cd3,5
1e2df85c6ab641d801edc8ae8ac21265,8
6ec2229cc3e85701847ec84628c16662,11
907440629360f36157eade3e24d8fbad,5
8b82d190a4f6075dc87b90af279f27ac,11
4f6919a4d02886f6f6c1f8661384308b,5
66b46d6cbadd0c292b5573342218960c,5
b55bb5c9d4b344f0dbfa8cd94a5ae26a,5
35fe4996d442f6c5eed3bc1dcc433e8a,11
658d10c202a832e19486763bfdca28a5,19
7a5ec4112400de37028ef2611aa06d5a,5
ba2b0b55f0e517e0eecf85c94dadc8c1,5
f5bd8bbd6e38abd6639f26ef7ab1552c,11
c52ef32a3c0c8180bd29454f5cbd5690,11
78322cf4d572c23a32752ce11c3cc0ee,16
340005e54180f014f23ac68b50e23b46,5
0206413f1b62eb521192d746adffa559,5
e2d448f9607ffaa63ba29f2381b8c4ac,11
0f0bef4fee4a1f41cdf83eaabf823aec,11
22f34a194a6d73b6bf1bafa8ae7422a2,10
540e4af53e24d1706a6f8005f46abd30,11
1bbb6dfada895576a8bd522fd8936166,2
e31218de6ad78b6d647bab06bed38235,5
5e3dd059d5a6406d5a03c8aa0ea06869,11
b544bc495ad2337168d6ae6159096aed,8
055b138ad72404841e08d01d54e83845,5
9f4eb8f1eb3b68b7b96ce1fff1ccf16f,11
916de069a3ab82fedcfedcc80955647f,12
325c23f60b8ede0c3674fecebaa7f7d1,11
809194cefc3ec7203908a8c5c5417a1e,12
87c13af83d28eb48a91d1331658ed00a,16
a6c437732f71b8aa1dab573c14c07ce9,11
bcb9b1b3f972582f8f2aab9d7ba787f4,11
c39b0545d6a81c2fd1997b8b37247a01,11
879747afa0798d0291856861fdc73ece,11
46554fb08f80d81e36ad67cbc13385a2,6
bca7b83a504c8923048950d0dd997509,19
e4d85ceb3f29e956345832253884d816,19
61257849f88360d74c40a76df71b7b1e,6
ec3f2507ed59c69a572e91f4dc5927f2,8
f738ab26f913a8ced5b410cf0c4d48a5,11
cff3211bbafa195904b3a70f5d5a39b8,11
ab5618502706ee96b585e2b7d9e1c0cd,17
1a75c02ec47e6a69d4331d94329235d9,19
2e1eba23f8db157cf3daa76f8f441d27,11
271e6ba1ae38ddf7f8c957a83bb11078,11
4a76cd0d0a17b5193542eb7a843c313f,11
7eabf1a38550c15c46b3962dc2c8303d,19
86ea266940b6e3f2b955dc97e601db11,5
85255cd2899c5e3a27b83626c7fc508a,6
fea3af1ba7bf6caf37d764aceb459def,11
f65329ffe37824a2a1677536b075cd50,16
9886122bfe413697d4f2c107a7d698f8,11
2dfb23fbb44c68c027928ac5fa57ad40,11
6a3075806ab498b58e7f58893c7c39e4,11
106d7001e3874a650fcddcf9cf6a4b75,16
8dbc95067a975e2667ea1a4156831ca6,16
75865396be69701ff99e9723cf6a11f8,0
a22439bd6959b6c4f33fe4d9d357f073,11
6176e8a93f17db0fbc88221a54ab06f2,11
2af0de6ca23cf109cc7dd3cc7abe0424,11
38cc349d98f85e261e30e55e439425f2,12
a5309547aaf2f5bdb7f275014e3e2a4e,15
d33cee97984a51f92649d3afe9d4b8fc,8
b388b03705b5544d4bf9f9f256f48c08,11
40164f7f7dded47be0a90f0b27ef866a,12
54f8cbc65b533276c24212c19e2216ca,6
db312cdb6221e48d4832524b532f8778,11
994df33e907c8105e6517324b2c9b53b,9
ad52174affdbbdca70170161906258aa,11
6d059feccace29c28ab798ecabe9c05c,16
eab84a6626f9839120918222f202e1a1,19
d923e68e3a2a6f3aed46ca5e70b2a104,14
51190973c0dc72fdf6d24f72dcacce4d,11
bca00169e0ed36bb3811ed73b1773212,14
7dabee23baa644ef30e5d615aea529cd,11
f34f13843a06fcb884884675f2189374,11
8c05de138de897d54958e108971380cd,11
1014cfb83f830c76144be148223b2bec,11
342195b3b8d71c9c9d5d07ee88a72c5c,19
72d3c28d9b1df42c67a27eb3a0ec1b4d,11
fc559d4ffc25a4fe6fc49871c80d7d3a,11
7374d475039161076eb485cbfe4b005a,0
80b21e29df1793b03684ee369760dadd,5
0a062b21e6cce0e67f854f6a8964a277,12
921d595962af43d3a83c2d50a2fda784,11
ba8e6e7afdfda6e93f8229e8fc0fe64b,11
9d642c2f300cd418c6767e57c98debd6,11
0300b49d082d6421b60c4e779bba47ca,8
ae51d0ec13604a6d9c71d32b0985aee6,11
9ef1094d4b83bb9e5cbc6b9f1612ab86,11
2fc24ecb561993b02cb189378cb465be,11
e254bf41c9810d83705f5ea672ca9e49,11
7d11b69ca9be1a6364cbdd2a32f304f3,16
fc30e20722daf7fee33975345b88650a,15
a94f7ac91c784581b0adcf39d241fce6,17
6d6d581b75285e5a0dca4529517c70b7,11
99b9e0e4910121d6938c13c955d6bdef,19
ed10844e4d4fa45dfa9b9936cbbf50ef,6
943b9ee5e9e958e184bb07dfa14eef5e,7
166b4f7cd9cb12980b9c733b258aefd1,11
04c69f29fc00716eded34bb55f4f5b62,11
40ed7a89f51921e410d278658b6563ac,16
4177e0616ee38f8a280838dc96c5e1d7,11
f171e27624250d1b571fb4775478761b,11
1591ee381f5c4c9f032a95c9154aa546,0
968b480b72ba8cc999864e9ce2da36a2,12
bd4eea8d77f469a654a3a381f585e854,11
8dbab3f2c2ad11dadbb06206098ee8db,11
332913e5c4a13ca69f2c86ced7a1426c,7
22149d39c550e76569d1a8d2f995babc,11
6d237702fe32281bb83400326f547454,13
e46d5e0073c945a5c9d5d96a48e545e9,15
3b62069f317dfb969a168ad3129e824f,11
05d3a63ec1a395fc7bef846d7ac10bef,11
8cefcdf101f063682ae4dd972e60093e,15
c0552336155ccd7f9f71e30b445dba04,19
7fd59e3f6cb8f279a6ee9ab8b7e90b64,6
ca8b6ea2c9b49d93f0e849b1f2f951f2,11
5b37fd548a6277856ba52e255294de70,11
93d7b0fb6667c87339d6d0a6b40cc4a6,11
916bf4574cc209a0f6c4a8dd128a42de,11
46a0b23a6d783eed0a1a9adc26800d7f,5
10d3a7f8524ab95b602f8a7d9983d8ff,11
319f1a0a1730e57f9a7b1bc0d32582f5,11
4a21513057130cab6e1a0e00bdf6d47c,11
87c490a141c6eb63f07659dc248263c8,0
f9ae83450cc4d91200bb2e77a1b2e847,7
3314ddcf931e01b50e8153a67704f664,11
037c2f8193b9a68d3dcc15ae966f5169,6
c49bc466186dbaef11f48b8bbf79612e,15
1e236ccd55b99b91ecaf2592622f72ff,11
3671e863b1b9ad5834acd769fe2ec0e4,14
875daba349fb4ad7cd9762c76286cea3,17
870b1a29f31c4ea766b5e367d3121820,11
23a4e853eaaf1a1c98d3612ba528c6e6,15
37f61cf0e47abce9254d7427429d1114,11
c2aee0e9eaa7ec3542eb32a71b4bf776,6
8ec27f3a9ee10373023f6f5396792082,11
c585090b9b9232316dbf57f8e85ef0cd,11
69de39ae32967bf72504b62abce9a85c,11
438ab2537e9e78a2e0dd2c16a636e15b,19
b896c467a3458fa55dea9c95befd77cd,6
ce4cfcc30bd2e671ab9781787acb1cad,11
f8f1237c3bb7490a19aef69f6064b92b,15
d5c0f0a36a8358641202207e0a124f7d,11
1b9ccae3e10c5ca562a8e4b8dae138ef,10
f59c0882c62d5ad5fbdf90d99cdd1911,12
4d891e1c05662e232a657d01364a9f9b,11
91d6ad0a5bca990c638e2a09ba6f80f9,13
b6769b0d498eb1fd7ffa7840de840e50,11
a5e8fbc22888232787450545c6555c53,11
c057ca85bcaed24f987ceec91243fc42,16
142c0883cafd5b51ed434aeb08873a5d,6
5a541223feda1998789498f999901598,12
72f639f48f7a5ba03b5237295bf852ca,11
d9718a8024fb2ad74b71b0c83224f679,11
e9db6ca5f4ab01885aa6bb7097abbd10,11
bc48ff28eaedb65e6e2e78576bde01d9,6
860428aaa8c7d9fad3b9fce5a7bb6bf1,19
2eb6aa4d4504dcd9e9c5c934452d0290,11
667ff09fd0b1ba7a278c892447292c9c,5
a75995056a82ce623ba9fe633193c723,11
c5c834dc38b8b753729e4fc560385403,6
e5b78e77c1ebae5689b63e4ab0d82990,16
49090ea6a70f5a39abc555716e709389,11
fbfc1d90ee44f3aef1ad51335a1497d0,5
4de9b531d959f43296a471b9845d098c,11
5986b0b020d864ec80099357f9c445c5,11
c4298e215b83305cd749a227c546fc63,9
b29587c4d8c357791f44563ab10d4a39,19
01d080f207365268d57ea15933c2e563,6
b5ac6a2388b4ab94d519a40d5c202b09,11
2b12f0dff11aeeef01c1ed3078e1eadf,5
8d45066e4e66ef4ab1c48046b37c5374,5
cf04787f6213edd98e7a1a92df2c098c,11
7ae0aa5d99342ac3482bb862fb5042c3,11
00b748673bb05816a41d9fa08c35151d,13
a8eeef1263b4a9ddcc28ce9117888d05,11
04883d34ca4ab3d0720b24211d8052fe,7
1a0067cf8097d03aba090543dbaf2d1e,15
7c9f63550fa5978829fb181d7d4c15f4,11
498eed28fd58cb628eaadfc1271be99e,11
772fd32de729aeab10ac6b04872d8f00,17
ba8409b47f5cbc62add1178584c14b41,11
2e09dbdbcf1bc4212579f7f6d3878056,6
0c8c0f21b12317da373d9a0f184512ea,4
4289383e3ba9720e8c8704844974c959,11
03d333c699bfdde21dba1960c5ee2b14,11
8aefb6738aae232b9abd060819b05af9,19
244fbea7f03829fe069f68e15f297b24,2
a9c194266457f8188102614be5709eac,11
faa0b6db044e3e8b1c57ca96c2e6e79a,11
076fb3083141de3a57b007777aeb242e,11
ef32c7bb75b6c42cd15d560b8e039a1a,13
95b0405206d15ae55b8155d115e23edd,11
d9628a87b5f256c92c2ba5c46c703b52,11
07bb774e56f2be9f6f43732964deb513,13
33184f5bc401964d4cd118c1b3ea0b0e,11
843639293d367e50b4333e5b4cf8a606,11
b885a62f2cca8e86e6a63368db8b7a86,9
704ca1f161a4562933003275156569d5,2
063e75ebcbcb565e8dda19ae08c21667,11
de2cc07c9aa7a9fb96c63e27f143dedb,11
0c03f453283469df842aeb5c28a5043b,1
d55e6b39df01ea077cb11b808c38c141,11
2759a5fa0034927307033fdcdb93beb4,11
bda997a1aa62384ef5b2532eab85e8cd,11
fb4c7f59bca1ecfaa7d3d836dd08cd65,11
57c7fe4109de88dccd0a2eb17650c09c,4
40e83312c241341a68a2afeb98a50aaf,11
48e05e2be7a3b49052c664a60af84b9e,11
e85e3ddc0bc37e24e8f7bf1b2d92fad1,4
ade5b1c74be7aced68d26e57282c5c8a,11
bef0ab60c083c5af8132630f649e1dfc,12
51dde3dfae0309fa456e81a5f214e1d2,5
474b9aae3f78297bb037dbda3f17f8e8,13
84475337b5c9ae879874630efedf93ac,3
23ecc808852524876ecf0cc041eb9c43,6
5e3f735c13765414fe545b6cd5f48ee8,5
63c2fe6890c6d47a472c708fd02adab5,11
bd794c781098a9972b4118c0dc6a6066,6
36a0bd441629aadec299bc7274322e7e,5
55de36bc40fbe5c03fd22e2aa5e4c5b1,11
d2bc486503ceb6e4f4625ac735ca6137,11
f51a7298bdb1fb9c07aa65ceb44567f7,11
03e5a571d0e2b23a3eab352b538b0579,4
c30aeaf420bb889d058a69e353a765a5,6
ed4209c2284dbfdcb2dbf0350d67f72e,11
ba084c5e0e9cb8891ddd4b69206c0015,5
f553d1039a0e812ee3ab05a324f319dd,11
be6f8473b3c256f25441738332a25596,5
cbd0a9ddd39c2ad471546843d54f41c1,16
c312a9f5f1e79c9588d580f13cf2a67e,6
8b21bf1d00b8241bcdd47354a70eeb87,5
2f2fae84ed18d70b45d2f9a00a742d22,16
6770627d4bce5e1fe5c5bc8702acf8ed,14
49836d34fde20d4478225c8bc53708d9,11
23053d15cfd9ca7899e8028bfd022285,9
a6222ac4d5c8b6dfa01476ce85f0aec5,19
a5c4635a5bd09049d375520c941f9569,5
fb8f99345ef036fc143a0cc66651b5e3,11
003fadc251b48943f9051bbda910bf62,11
d1a57deb9705eaa813742e3e4884b72e,11
55f16b4a5fd613ee15e5173bc69e727e,11
1d0ae7391cbaae0f9503b469704f7e06,19
a6bfdf8deacf6389a74308337092831b,11
9cdc9288627a2159274ca44d81cf5ce4,12
4611a4bbcec934691c2104fa4b5fa8a3,5
515c1f7c29a1bee823ac874130bcc927,11
0b7f86ceb62284149bfa36ec7f36cf3b,7
75fe37259f746d425f95453311611ace,11
dc8fc84c0a93620e2729c687aeb0e533,11
fcdba2e0f1975721f04b74a31c6b97bd,11
b80067d8d951c92e27382be384eff899,16
b0da09ca2f352e8381ccf2ae161cc219,16
437db2f9c477a10488e6b3fa0458bc50,11
575c5fef3c503fa692149d908e60e910,11
e3f56ae1f5457a58b871466bea93e86a,11
c7299ba53977975dcd7cbc389518a4a4,5
b651e015ab3ed168d9417500c03689ec,7
f061961e89bb18f9147ff753d4d0127f,11
dc6bb5902066af2978c04f7fc6529ca8,0
c80297268a61bfa1871228f549b6f62c,1
eb6db474a5ced6672df17a9bd40ed08a,11
7e496cb360b1d5aad1f1dc11e8134e80,4
0bf1d1d2188fb104cfcf0821ff8ddf3c,16
61f1d4c1662a294858c5975eeccd6f3d,11
86cfe84c39d412cf9c20d8ed21ff9ede,16
4e2592d7bb4ff4983de779147a533850,16
14b49f2306af75e54375bac5c6f87d02,13
0ff8c430d1a1a5e46b0b8fc9e51d09c6,9
ca94393d68011e90cd8aceeee1f57ee1,16
f7b91a53d7a8283efd62aad4ac9a6c88,5
19ba184ed465172476201af2ad304f3f,11
8d99ff8cb9be35c021bd53b7b631dd1c,5
b10cea24c4262c2801d36d713d327fb0,11
2d1cb8df8b0f59b9ec05ed15279be1e1,19
29c181632b7ffc4fee3bed7a9da85b3b,11
10776e083749cd201685d882c111026f,15
146fef50677db79c0e60174d161ba873,11
03842c402a74dac29d718dedc6a9603a,2
4874edc39094509f5688e234ff550685,0
99c7c0c132c7e8284a5c0c8485cf9cea,3
44e671d59795e9073777c221e6192086,3
3bc1a14484281028060e079b4d0f8e41,19
eca953d1145a6e2c85caa565ea7e4ed6,19
84ea7220d9ff90a12c0b2b78f3fb26b9,11
806ab4ceed76fb4f29245f10df7b2cc4,11
2f228f7556d9e80ecf1ecadbfa8fb3be,17
fdd6b358b9329b27385f0e8abd1b2eb8,11
2488e4ce88d866957e67b1f586dcab20,11
87fa673181685f5360a7565d8955ff96,19
2eb6316cabac81070f13f58f6992c752,10
560381283588e3c1f9c24e7acda6e386,11
72e2144542abf2162f453b0e0928bd2c,11
50d4328f3dcfbef882e5aade4cf79a31,1
cc87ef1ff901f166d750c2c0fefe697c,7
11eb314f9c40aefefe09c8e24f026f8d,4
99b9acf47a44b37c750ea6e856a9587a,11
56e1ccba6cd9aad8b5bf28be77ba5b03,11
7c098af2e7f513dad3be869140c14f1c,16
905c2f61c6cc6a19b63637690300e80f,17
4c65bf1cb527d154bdb69acf6599fa4e,6
d26418e886828463896b1462e356f95d,0
080a81604c40b520ec74ae82d42c37be,14
d45a509d774b5b34043e9ca715a34323,19
a7a832fad53646c315eeb0c5f1f44e71,9
9521b33cbfed167d85af69a4704756e8,11
c8c81009fb079d526834a940306c1626,14
f53e28dcd3a9197bb7f4509cefd1fbae,19
466227317b754d134a2b4bb07407687e,11
74637ffc0b5c80405f55423127df1a94,7
9f1ce609ff58f78cf2dbc39653c325f2,11
744e9491ca0ababa3129b4e34f9739b0,11
6bd27aa46ec52df39491a18bf746633e,6
9b2088977461a0fbc3270040e555700c,11
4899c673527f5632f09f177131976279,5
75e9857029ee74a2550af49efee71572,12
c0f83584ae7c279ed7e1b2bc9b1c1a90,5
30f052cf1eed22b8fcefcd1187b179e0,11
7c4430e45f5690f6744fd355a97ad649,19
6da271f3c143f9a74b3cddf4dcdbbb88,6
bcf68be2dd731a609e6c0eb3bef59c97,11
9019da31faf9cef1c3b3ab1aa8a89c0a,19
389a0dade19e65a85b9cbd31e4d296b5,6
6ef1e968b3532ad782599c728c672419,7
551d9aa63fe69937812cec5901750cf6,11
528bdfe468b64b029a6e10c19ed82ac1,6
9a39d5501646524b1496635fb486516b,10
49ea07397b23aa21d84b547178e3b65e,11
f4180ca6c9d4a3f62286b0e075d305d9,5
c299035a6adc18f615f48ad53d36cd94,5
2e8e3d54ec4b557a03b90479ee08ec03,13
f2b5805af4678a542d2e34be1bd8dc56,11
51af249038a13e0554eca799b9828c51,11
a30d63ad6a8beec0f73c91a1c7e5e4d9,5
427cba219e35f9a9ee153c7301ae8aab,11
7a1b7bf90c34eb59446d80f660b2ed04,11
603e6357b55ed56db7a7b2a1b311995f,11
fc98e660874dedc41be657957af71a4f,16
b9d8a3f3d62c90d73e3e8bf6465c9929,5
d23921cbf5a18f7bbd9a1f45bf635fbb,16
05fff79ed2d4cfa78809e201efa21c49,15
496d59abd440cb35e27a57797f9d8c64,11
27f082a89618f18f1f96b25efde7c4cf,16
6179c6cb55d2d7334dbfddde5ba1ab95,11
1b22dec43aa86ea750e9f66782288ce8,6
4140d96f0d393a2b98da168b94c4d2d9,7
726c3abc84a99da48e27c2d8f19c2bc8,16
dcceafd5804f02fe433d23100bb5563d,11
687a266baa5a459d772ca5589130e9bc,15
28f659fbfbb3b3ff0847dc0b48e83860,11
677fae035283820734926a83a73c4d36,6
00f6ebdd8ce627f7871531fca0863382,6
e5d49af3a20d6f47b7e2084dd6e888e5,11
1478667e6f7657d9a9ca8f32203127a0,5
9b7c14cb8c4094dc0ef32a4a8a3674fe,11
cb4813dff9416f9a3185d5ed7010fe07,15
5a857a81b93e0ea2d2215401830fe4a8,12
67413f5a2c501eb84330bcc9f00a5202,17
a6d25a15d96fe3ca8aab85cc9e9aae20,6
94bb1b719863947fd5d38503ef3a9b53,11
65d8aa914de095a3be4f9325a679d8e7,5
5caa0dea53e7f842f16794e1ae2383a2,11
b31f41a28db9e0e7dbab56feac52c456,5
fd2134d03b64cce80d4e3b1a36b1cdf6,11
3c399642e16b3e3ad242f893de200ea2,2
fda78ab196d7e0746155e062e29aad85,4
12c523d73966f7ad90c91d35b99c8aef,6
27c873604274b0d9b1445311a3a1eb53,11
3461f2b4a8eaf2b59aca6948d7c9d07e,11
fa577a3fb4ad1b9ff21576e7302355f6,11
8ccfc9fd10ae9366cec912d5909b405c,15
051524713c0125aa211952ea913f8164,12
77d9bb2b5e5e90ff0f89b4f3012968b2,11
f089cf63b38d424e7ba87e9814eadc53,5
8c9bedfed314d16cb9418a5bbe1dea66,16
28975bf22084d9daea3ce1e886d84f28,7
cbf471e9f4a81b098929f16abe2c2f8c,3
7d253e09b00c7f47311040bcd690f8a6,6
f5e00d1b9fd735695178f9448a247b47,5
cce8df89bf0fdb3fd31bc74f116f0eaf,5
2c0fa0a49b00fe354f3e691a8f3e524b,12
38f1862f25634636bb3db34a83724b07,5
5fbb1c66f8d596dcce8d0a51e91b6942,12
a7651accec47b80d99b1abd8b095a29c,4
e67a4937439fd53e477941ef487d614e,11
afe3cb02f2d41f2d6bd2a7fced09a6d5,14
6e7228a659dcef9cd5ced7ba38530e7d,16
8a0317a814e0445ecd86ebdfd2155e61,11
50a4935d9fb7b14757e1c19a14f1b869,5
80ddd83dfd5f3d79245746c74027748b,5
8bd952215423da66ecaa2b12d6676c9e,10
f83b6317398b28b81d7dee9c8c7ab099,5
fdc02e1ab742c4426dfe1b82517087a1,11
e576f869ac92e0b56a89ea5e01c21fb2,16
b5d018dd7dd0001f007dfa2cdde1ce5c,12
bb59f816f4f62c39c5a3ac419e12477d,9
1e48f8c90235e36d23865e8a2691b005,11
5dc347891fdde2c302d21cc45d9a7c66,11
bb5450437a4d0fc280d09e489b84ac9e,11
a09efd5569b09aeb9ca182751b8fe50c,11
3746221166f830c504a1701b787f130b,11
7e61fcb5de08adad318255f7c8c9ecef,5
cb1a17f7a1f890b85d8b667ab8cf8e20,11
24132fca242c0098677b52d6ff05e598,3
defd14bac30474b41b72d800ad7377f8,4
a472f75ec7ca5df8ae6bc0838d8f738c,19
d0997786e52c6ab40326e4b5a05f085b,11
4bb1096aa92ed3a61a1d68e4c5b5957e,11
96faa83a901ba143012af195aa38fd28,8
750736764bcd0c67279d95b85bef5354,16
c1fbedfa1075a41a0139869af8c1441d,11
2be508ca0e633766d50cc2b438a14fba,14
8d929d9947648d7aff52b11cb9c0e773,5
57126463a016ed9e3e2cb7f50c5c50ee,17
1e4b5c4f2821d50c6a76b8d4e6a1640e,19
4aea144ccf4f6ff55b954ce2d6270f30,13
96c8dcbfd7735f95e63910239952aa4e,19
7dcb5df927c3e2763129e08302d8b68a,8
75b7b496e08424e584affb24b0989564,11
c51fc724051aab8fd454c6c5b4a08f6c,10
86926dca8332430865de5bee43475ca0,15
eb42f3696401dac71201c4e63963b83a,15
abd80c3e4ad99014e57098824cb09de7,3
bf503d382f502dba8985d1d8101ca304,5
f787073b9457433303cf7af591283187,11
105a4978a41464bc7d6c1f88ad067547,12
132226f5b26422579bd069f57b19fe79,5
c4fc09fc0b330755d12dca0589a30189,17
a7f2bdafb4c1645d63985d42d5fb75fa,16
05f54695f06bebd87a7e5bfdeb7f78d4,17
d9ff3b4a0697a76c2fdca3e7c480511b,11
63acf886c908df408d5cb0fb5052e6aa,6
2967d5ed2fa47d4f687f572879c6c199,11
b573ab72602ed634d00cc75d482f3135,11
aa80aff1f7fbfe741a99213ad8d4f3af,5
cb603afe4387cbd308d8fdbc43a1e458,11
1225ebc04841c89e100400d3969980c0,19
0d5eabade9a64ba798e8e4243b120265,6
609342034e45d51041687b613974d4c9,11
60de6cbe32f1689bd644ae2ed4336984,19
211a0bf8c3c387a6f441de72844a6047,11
484c84b9b24421204e4250db59e570cc,11
c966bd0a92300ebde7d83ff1ae5999a9,11
244573ebbd0afd137a8171243f922d34,17
076d0e531583b4d601e19bd870a024a7,5
85e6dfe461f033e9d7dfc155d61294c0,14
3b805a20a1a42ec067ee37af2a3178ad,0
13622d52cf0d9e50f11ec3af6934d4cb,5
09f24f04fb64528ab25a716be54638f1,13
bce6fddb86f0fbe72f0f62b5aa45a3c3,19
6044c87085357547d91fc93899a5a6e0,14
bddffcb07ff071beee1943dbd7fcc147,11
8569157fc27e484289a342b2975f81b2,15
12ec3cf56e66f07d6493206f1374bc89,11
1edd23354e94803e65da74a0447ff767,11
a5cc50f1ba11d0893d7352a247b6d36f,11
39415e81b6408eb332e135c3c39f6e1a,14
1d4f9ace85d5bef8056bd9ee5ded1d59,15
18ebbf3e47e92b7e1b7208a2b49fd405,11
c6f82e7f1aba106649e9d6296134e285,6
92df56fa3c08f630c1eed6eecd07a1f0,6
cddc5f9bd7454cec2b64b1dde8f8ed6b,16
63d22900670ef61d9b7653a13cb873ab,2
c91e2d930531bf250321e3efdb27a034,12
87567557546322150a16e9cac9ff8cf9,5
af1671edb90858c43a0b549d8aff7547,11
